source_file,source_kind,level_name,scope,owner_kind,owner_name,owner_id,definition_id,preset_name,script_name,raw_parameters,parsed_parameters,script_declaration_source,warnings
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101030,101030,81960240,,M00_BuildingStateSoundSpeaker,"Roomtone_Pipe_1_Loud_offset1,,1153846,1,,,0.00,0.00,1,,,-1,,",Sound_Normal=Roomtone_Pipe_1_Loud_offset1:string; Sound_Destroyed=:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=0.00:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=-1:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101031,101031,81960240,,M00_BuildingStateSoundSpeaker,"Roomtone_Pipe_1_Loud,,1153846,1,,,0.00,0.00,1,,,-1,,",Sound_Normal=Roomtone_Pipe_1_Loud:string; Sound_Destroyed=:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=0.00:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=-1:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101033,101033,81960240,,M00_BuildingStateSoundSpeaker,"Roomtone_Pipe_1_Loud_offset1,,1153846,1,,,0.00,0.00,1,,,-1,,",Sound_Normal=Roomtone_Pipe_1_Loud_offset1:string; Sound_Destroyed=:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=0.00:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=-1:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101036,101036,81960240,,M00_BuildingStateSoundSpeaker,"Roomtone_Pipe_1_Loud,,1153846,1,,,0.00,0.00,1,,,-1,,",Sound_Normal=Roomtone_Pipe_1_Loud:string; Sound_Destroyed=:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=0.00:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=-1:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101039,101039,81960240,,M00_BuildingStateSoundSpeaker,"Roomtone_Industrial_11_Loud_offset1,,1153846,1,,,0.00,,1,,,-1,,",Sound_Normal=Roomtone_Industrial_11_Loud_offset1:string; Sound_Destroyed=:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=-1:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101041,101041,81960240,,M00_BuildingStateSoundSpeaker,"Roomtone_Pipe_1_Loud,,1153846,1,,,0.00,,1,,,-1,,",Sound_Normal=Roomtone_Pipe_1_Loud:string; Sound_Destroyed=:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=-1:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101043,101043,81960240,,M00_BuildingStateSoundSpeaker,"SFX.PowerPlant_Machine,SFX.Klaxon_Alert_06,1153846,1,,,0.00,,1,,,0.00,,",Sound_Normal=SFX.PowerPlant_Machine:string; Sound_Destroyed=SFX.Klaxon_Alert_06:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=0.00:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101045,101045,81960240,,M00_BuildingStateSoundSpeaker,"HighVoltage_03,SFX.Electric_Fire_04,1153846,1,,,0.00,,1,,,0.00,,",Sound_Normal=HighVoltage_03:string; Sound_Destroyed=SFX.Electric_Fire_04:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=0.00:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101047,101047,81960240,,M00_BuildingStateSoundSpeaker,"SFX.Machine_Turbine_02,,1153846,1,,,0.00,,1,,,-1,,",Sound_Normal=SFX.Machine_Turbine_02:string; Sound_Destroyed=:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=-1:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101049,101049,81960240,,M00_BuildingStateSoundSpeaker,"Roomtone_Industrial_11_Loud,,1153846,1,,,0.00,,1,,,-1,,",Sound_Normal=Roomtone_Industrial_11_Loud:string; Sound_Destroyed=:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=-1:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101051,101051,81960240,,M00_BuildingStateSoundSpeaker,"Roomtone_Industrial_11_Loud_offset1,,1153846,1,,,0.00,0.00,1,,,-1,,",Sound_Normal=Roomtone_Industrial_11_Loud_offset1:string; Sound_Destroyed=:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=0.00:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=-1:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101054,101054,81960240,,M00_BuildingStateSoundSpeaker,"Roomtone_Industrial_11_Loud_offset1,,1153846,1,,,0.00,0.00,1,,,-1,,",Sound_Normal=Roomtone_Industrial_11_Loud_offset1:string; Sound_Destroyed=:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=0.00:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=-1:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101058,101058,81960240,,M00_BuildingStateSoundSpeaker,"Roomtone_Industrial_11_Loud,,1153846,1,,,-1,,1,,,-1,,",Sound_Normal=Roomtone_Industrial_11_Loud:string; Sound_Destroyed=:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=-1:float; Frequency_Max=:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=-1:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101060,101060,81960240,,M00_BuildingStateSoundSpeaker,"Roomtone_Pipe_1_Loud,,1153846,1,,,-1,,1,,,-1,,",Sound_Normal=Roomtone_Pipe_1_Loud:string; Sound_Destroyed=:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=-1:float; Frequency_Max=:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=-1:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101062,101062,81960240,,M00_BuildingStateSoundSpeaker,"Computer_Loop_11,SFX.Klaxon_Alert_06,1153846,1,,,0.00,0.00,1,,,0.00,,",Sound_Normal=Computer_Loop_11:string; Sound_Destroyed=SFX.Klaxon_Alert_06:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=0.00:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=0.00:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101063,101063,81960240,,M00_BuildingStateSoundSpeaker,"Computer_Loop_11,SFX.PowerPlant_Powerdown,1153846,1,,,0.00,0.00,1,,,0.00,,",Sound_Normal=Computer_Loop_11:string; Sound_Destroyed=SFX.PowerPlant_Powerdown:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=0.00:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=0.00:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101064,101064,81960240,,M00_BuildingStateSoundSpeaker,",SFX.Electric_Fire_03,1153846,1,,,0.00,0.00,1,,,0.00,,",Sound_Normal=:string; Sound_Destroyed=SFX.Electric_Fire_03:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=0.00:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=0.00:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101065,101065,81960240,,M00_BuildingStateSoundSpeaker,"Computer_Loop_01,SFX.Fire_Metal_01,1153846,1,,,0.00,0.00,1,,,0.00,,",Sound_Normal=Computer_Loop_01:string; Sound_Destroyed=SFX.Fire_Metal_01:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=0.00:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=0.00:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101066,101066,81960240,,M00_BuildingStateSoundSpeaker,"Computer_Loop_04,SFX.Computer_Monitor_damaged_02,1153846,1,,,0.00,0.00,1,,,0.00,,",Sound_Normal=Computer_Loop_04:string; Sound_Destroyed=SFX.Computer_Monitor_damaged_02:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=0.00:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=0.00:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101067,101067,81960240,,M00_BuildingStateSoundSpeaker,"Computer_Loop_01,SFX.Fire_Metal_01,1153846,1,,,0.00,0.00,1,,,0.00,,",Sound_Normal=Computer_Loop_01:string; Sound_Destroyed=SFX.Fire_Metal_01:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=0.00:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=0.00:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101068,101068,81960240,,M00_BuildingStateSoundSpeaker,"Computer_Loop_01,SFX.Electric_Fire_02,1153846,1,,,0.00,0.00,1,,,0.00,,",Sound_Normal=Computer_Loop_01:string; Sound_Destroyed=SFX.Electric_Fire_02:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=0.00:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=0.00:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101069,101069,81960240,,M00_BuildingStateSoundSpeaker,"Computer_Loop_11,SFX.Klaxon_Alert_06,1153846,1,,,0.00,0.00,1,,,0.00,,",Sound_Normal=Computer_Loop_11:string; Sound_Destroyed=SFX.Klaxon_Alert_06:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=0.00:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=0.00:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101070,101070,81960240,,M00_BuildingStateSoundSpeaker,"Computer_Loop_11,,1153846,1,,,0.00,0.00,1,,,0.00,,",Sound_Normal=Computer_Loop_11:string; Sound_Destroyed=:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=0.00:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=0.00:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M02.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,SFX.Arrows_GDI_PowerPlant.101071,101071,81960240,,M00_BuildingStateSoundSpeaker,"SFX.Computer_Loop_04_hipitch,SFX.Computer_Monitor_damaged_03,1153846,1,,,0.00,0.00,1,,,0.00,,",Sound_Normal=SFX.Computer_Loop_04_hipitch:string; Sound_Destroyed=SFX.Computer_Monitor_damaged_03:string; BuildingController_ID=1153846:int; Is_3D=1:int; Offset=:vector3; Offset_Randomness=:vector3; Frequency_Min=0.00:float; Frequency_Max=0.00:float; Is_3D_Destroyed=1:int; Offset_Destroyed=:vector3; Offset_Randomness_Destroyed=:vector3; Frequency_Min_Destroyed=0.00:float; Frequency_Max_Destroyed=:float; Explosion_Name=:string,Code\Scripts\Toolkit_Sounds.cpp:772,
